gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
0,0,2,1,0,2013-06-25 13:36:00,2017-09-17 20:02:35,221.0,1546,54.0,64.0,9.0,0,0,9.0,5.0,4.0,2.0,198.0,1.29126262950745,974
1,1,0,3,1,2006-09-25 20:28:10,2017-10-01 20:15:46,1751.875,4025,349.0,505.875,33.5,0,0,14.0,5.0,7.0,14.0,1317.875,0.661673179614133,477
1,1,0,1,3,2016-01-11 00:12:59,2017-07-19 17:00:51,109.0,556,20.0,34.0,4.0,0,0,56.0,4.0,0.0,17.0,29.0,0.594368207936839,493
1,1,0,2,2,2013-01-24 20:15:52,2017-04-01 14:41:51,682.0,1529,201.0,42.0,1.0,0,0,109.0,0.0,0.0,7.0,256.0,0.915024129447388,978
1,0,0,1,0,2008-05-19 02:18:11,2015-12-08 14:42:36,193.0,2760,41.0,33.0,6.0,0,0,5.0,0.0,10.0,8.0,169.0,1.29126262950745,974
1,1,0,2,1,2006-11-30 03:58:55,2014-08-30 03:22:53,294.0,2831,99.0,183.0,0.0,0,0,8.0,7.0,0.0,1.0,276.0,0.982449108801872,752
1,1,2,3,1,2008-06-02 20:29:54,2017-04-10 00:11:14,1179.0,3235,300.0,304.0,33.5,0,0,33.0,2.0,18.0,8.0,1072.0,0.661673179614133,477
1,0,0,2,0,2007-10-07 04:20:40,2013-02-17 05:21:33,250.0,1961,68.0,62.0,1.0,0,0,5.0,0.0,47.5,53.5,111.0,1.20440316450483,647
1,0,0,2,3,2015-03-24 15:48:56,2017-08-23 12:37:13,274.0,884,45.0,114.0,3.0,1,0,59.0,20.0,18.0,28.0,138.0,0.831953524648453,917
1,1,0,0,2,2010-02-21 17:25:09,2013-09-27 14:27:30,80.0,1315,22.0,27.0,3.0,0,0,43.0,1.0,0.0,15.0,17.0,0.800528377424059,664
1,1,2,3,1,2007-10-21 11:07:51,2017-09-15 23:04:08,1751.875,3618,349.0,505.875,33.5,0,0,1.0,13.0,47.0,6.0,1317.875,0.661673179614133,477
1,0,0,2,2,2007-03-27 02:49:43,2015-10-25 23:24:10,489.0,3135,129.0,163.0,13.0,0,0,29.0,0.0,0.0,4.0,447.0,0.915024129447388,978
0,0,2,2,0,2016-01-19 14:30:46,2017-09-24 15:51:53,731.0,615,135.0,350.0,33.5,0,0,4.0,14.0,11.0,15.0,615.0,1.20440316450483,647
0,0,2,2,0,2015-01-27 21:48:33,2015-11-12 15:13:49,400.0,290,17.0,14.0,11.0,0,0,109.0,0.0,0.0,0.0,37.0,1.20440316450483,647
0,0,2,3,0,2011-05-20 12:24:01,2013-10-06 15:10:23,877.0,871,161.0,375.0,0.0,0,0,1.0,0.0,9.0,0.0,851.0,0.865617488080534,412
2,2,2,0,1,2013-11-07 03:25:42,2014-03-13 22:05:06,84.0,127,29.0,27.0,2.0,0,0,4.0,2.0,0.0,2.0,66.0,1.05714931610548,1074
1,0,0,3,1,2011-07-08 01:31:47,2017-10-01 17:50:49,1751.875,2278,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,0.661673179614133,477
0,0,2,3,1,2012-02-09 22:05:14,2014-07-10 19:43:41,1413.0,883,183.0,175.0,10.0,0,0,10.0,1.0,4.0,4.0,1103.0,0.661673179614133,477
1,0,0,0,2,2015-01-23 21:57:44,2015-02-10 20:50:17,66.0,19,8.0,5.0,0.0,0,0,51.0,0.0,0.0,3.0,12.0,0.800528377424059,664
0,0,2,3,1,2013-12-18 17:28:59,2015-11-22 05:13:54,937.0,705,211.0,138.0,0.0,0,0,10.0,0.0,0.0,1.0,861.0,0.661673179614133,477
1,1,2,1,0,2013-08-22 23:09:47,2014-02-24 16:00:11,155.0,187,26.0,51.0,1.0,0,0,11.0,2.0,18.0,3.0,51.0,1.29126262950745,974
0,0,2,3,0,2009-12-22 04:37:20,2017-04-06 09:28:31,1751.875,2663,211.0,505.875,33.5,0,0,62.0,20.0,47.5,53.5,1317.875,0.865617488080534,412
1,1,2,3,1,2005-08-03 21:38:10,2016-09-11 09:46:56,1751.875,4058,324.0,505.875,27.0,0,0,109.0,20.0,47.5,53.5,1012.0,0.661673179614133,477
1,1,0,0,2,2010-05-25 16:07:54,2014-03-19 19:19:47,74.0,1395,19.0,18.0,0.0,0,0,5.0,1.0,21.0,3.0,42.0,0.800528377424059,664
1,0,0,1,1,2014-12-27 23:47:30,2017-06-16 19:51:01,101.0,903,24.0,30.0,2.0,0,0,2.0,0.0,9.0,3.0,85.0,0.997535302103113,994
0,0,2,3,2,2007-10-11 22:33:42,2017-08-01 03:46:04,1128.0,3583,232.0,439.0,11.0,0,0,50.0,20.0,47.5,43.0,856.0,1.00522694513289,817
1,1,2,3,3,2011-01-12 00:07:15,2017-08-31 08:04:11,1751.875,2424,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,0,3,2,2007-04-07 14:49:17,2017-09-30 15:05:56,1559.0,3830,349.0,505.875,33.5,0,0,109.0,20.0,25.0,53.5,1212.0,1.00522694513289,817
0,0,2,1,0,2006-04-06 23:08:32,2015-04-07 18:50:42,160.0,3289,56.0,83.0,8.0,0,0,1.0,1.0,15.0,1.0,142.0,1.29126262950745,974
1,1,2,2,0,2009-01-27 17:24:58,2017-09-28 15:45:51,522.0,3167,122.0,75.0,8.0,0,0,29.0,9.0,25.0,2.0,450.0,1.20440316450483,647
1,0,0,2,1,2010-02-15 18:12:43,2013-08-01 18:24:15,385.0,1264,151.0,73.0,2.0,0,0,5.0,0.0,0.0,1.0,378.0,0.982449108801872,752
1,0,0,0,0,2006-09-10 11:58:59,2017-09-07 15:34:35,89.0,4016,30.0,37.0,7.0,0,0,1.0,1.0,0.0,0.0,84.0,1.86500803160946,1277
1,1,2,2,0,2011-06-03 04:19:32,2015-12-25 21:58:02,558.0,1667,217.0,138.0,0.0,0,0,16.0,11.0,18.0,44.0,432.0,1.20440316450483,647
1,0,0,2,2,2009-06-26 22:11:56,2012-02-28 20:44:24,572.0,978,113.0,40.0,15.0,0,0,1.0,0.0,0.0,11.0,558.0,0.915024129447388,978
1,1,0,2,2,2010-03-19 04:41:55,2015-04-15 23:01:44,309.0,1854,68.0,86.0,1.0,0,0,36.0,5.0,0.0,34.0,85.0,0.915024129447388,978
1,1,2,0,3,2010-05-23 15:29:42,2014-06-23 22:58:31,89.0,1493,37.0,39.0,4.0,0,0,40.0,2.0,3.0,11.0,31.0,0.411985187306913,297
1,1,0,3,3,2011-12-21 17:21:55,2016-01-23 15:02:47,1751.875,1495,234.0,285.0,17.0,0,0,109.0,20.0,6.0,53.5,1317.875,1.48165413798567,1596
1,0,0,0,1,2015-08-28 13:04:26,2016-06-12 20:58:50,52.0,290,27.0,8.0,0.0,0,0,1.0,4.0,1.0,11.0,35.0,1.05714931610548,1074
1,0,0,2,0,2013-09-01 23:38:37,2016-06-16 15:56:41,230.0,1020,106.0,177.0,1.0,0,0,3.0,0.0,0.0,4.0,219.0,1.20440316450483,647
1,0,0,0,1,2005-12-25 20:31:58,2014-08-08 22:16:01,50.0,3149,12.0,18.0,1.0,0,0,4.0,0.0,7.0,1.0,38.0,1.05714931610548,1074
1,0,0,3,2,2008-02-11 23:07:32,2014-02-10 11:53:48,1217.0,2192,227.0,100.0,25.0,0,0,39.0,1.0,10.0,2.0,1162.0,1.00522694513289,817
1,1,0,3,2,2007-08-09 23:26:10,2016-11-09 07:47:00,996.0,3381,90.0,252.0,33.5,0,0,11.0,0.0,6.0,3.0,813.0,1.00522694513289,817
1,1,0,3,1,2008-03-20 19:26:29,2016-03-16 19:26:35,1751.875,2919,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,0.661673179614133,477
1,1,2,2,3,2009-06-30 09:18:19,2012-05-25 15:58:44,586.0,1061,47.0,369.0,0.0,0,0,109.0,3.0,6.0,8.0,423.0,0.831953524648453,917
1,0,0,0,3,2014-10-22 01:31:40,2017-06-20 03:17:32,79.0,973,20.0,22.0,4.0,0,0,12.0,0.0,0.0,10.0,57.0,0.411985187306913,297
1,0,0,0,2,2013-09-02 21:23:03,2013-11-14 23:50:55,74.0,74,17.0,26.0,2.0,0,0,11.0,0.0,0.0,6.0,57.0,0.800528377424059,664
1,1,0,0,1,2011-09-02 10:16:30,2016-01-11 06:41:26,71.0,1593,7.0,30.0,1.0,0,0,17.0,3.0,16.0,1.0,22.0,1.05714931610548,1074
1,0,0,0,0,2016-09-29 15:31:11,2017-06-17 11:43:02,88.0,262,17.0,13.0,3.0,0,0,9.0,0.0,1.0,0.0,77.0,1.86500803160946,1277
0,0,2,1,0,2009-12-31 13:51:12,2013-10-02 12:34:20,181.0,1372,46.0,87.0,21.0,0,0,2.0,0.0,1.0,0.0,161.0,1.29126262950745,974
1,0,0,1,2,2010-12-31 22:23:37,2017-01-08 18:21:24,105.0,2201,46.0,52.0,0.0,0,0,30.0,0.0,0.0,0.0,72.0,1.02771709743701,841
1,0,0,1,1,2006-01-19 18:04:32,2012-11-19 19:12:13,221.0,2497,89.0,152.0,6.0,0,0,4.0,11.0,45.0,2.0,150.0,0.997535302103113,994
0,0,2,1,1,2004-07-18 03:05:42,2017-09-13 15:07:24,163.0,4806,44.0,84.0,15.0,0,0,17.0,14.0,3.0,1.0,121.0,0.997535302103113,994
1,0,0,3,3,2005-07-20 18:41:35,2016-02-02 10:55:11,1751.875,3850,147.0,505.875,17.0,1,0,109.0,20.0,47.5,53.5,1102.0,1.48165413798567,1596
1,0,0,2,1,2017-02-21 20:08:36,2017-05-09 22:23:46,244.0,78,25.0,19.0,1.0,0,0,41.0,20.0,5.0,5.0,149.0,0.982449108801872,752
2,0,1,0,1,2014-08-29 22:58:58,2014-11-10 16:34:12,57.0,74,6.0,11.0,1.0,0,0,38.0,0.0,0.0,13.0,6.0,1.05714931610548,1074
1,1,2,3,3,2008-03-16 12:21:15,2013-04-17 21:45:51,1751.875,1859,335.0,505.875,26.0,1,0,65.0,20.0,27.0,53.5,1317.875,1.48165413798567,1596
1,0,0,0,3,2015-02-07 15:31:02,2015-03-03 17:15:55,76.0,25,7.0,8.0,0.0,0,0,50.0,0.0,0.0,1.0,0.0,0.411985187306913,297
0,0,2,1,2,2006-07-14 20:37:08,2015-09-29 19:58:48,167.0,3365,39.0,82.0,2.0,0,0,11.0,9.0,21.0,7.0,118.0,1.02771709743701,841
1,0,0,3,3,2015-12-10 03:54:03,2017-06-29 19:44:37,917.0,568,131.0,245.0,2.0,0,0,8.0,7.0,4.0,1.0,797.0,1.48165413798567,1596
1,0,0,1,2,2008-04-22 22:34:26,2017-09-25 01:12:13,179.0,3444,40.0,34.0,3.0,0,0,4.0,16.0,1.0,14.0,141.0,1.02771709743701,841
1,1,2,1,0,2015-08-17 17:11:17,2015-10-05 18:07:24,129.0,50,6.0,3.0,1.0,0,0,3.0,0.0,0.0,1.0,125.0,1.29126262950745,974
0,0,2,3,3,2010-10-10 22:32:30,2015-06-09 11:19:32,928.0,1704,216.0,352.0,33.5,0,0,109.0,1.0,0.0,5.0,585.0,1.48165413798567,1596
2,0,1,0,2,2012-08-31 23:59:37,2017-05-18 04:24:57,78.0,1722,27.0,27.0,10.0,0,0,29.0,1.0,3.0,0.0,45.0,0.800528377424059,664
0,0,2,2,1,2007-12-15 23:17:07,2013-05-31 23:54:09,651.0,1995,96.0,242.0,33.5,0,0,52.0,6.0,9.0,53.5,366.0,0.982449108801872,752
1,0,0,3,2,2016-09-21 21:47:00,2017-10-01 22:24:12,1751.875,376,349.0,505.875,33.5,0,0,27.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,2,0,2008-07-27 18:24:00,2013-10-05 01:37:03,375.0,1897,89.0,86.0,22.0,0,0,1.0,0.0,6.0,2.0,314.0,1.20440316450483,647
2,0,1,0,2,2008-10-18 23:01:25,2017-01-18 01:56:08,51.0,3015,18.0,22.0,0.0,0,0,7.0,0.0,2.0,1.0,41.0,0.800528377424059,664
0,0,2,3,3,2007-06-20 05:44:07,2016-04-02 07:32:29,1176.0,3210,235.0,314.0,3.0,0,0,6.0,0.0,47.5,18.0,896.0,1.48165413798567,1596
0,0,2,3,2,2008-01-12 14:37:34,2015-09-16 22:29:37,1751.875,2805,349.0,185.0,30.0,0,0,4.0,5.0,3.0,36.0,1317.875,1.00522694513289,817
1,0,0,1,1,2017-06-03 12:57:05,2017-07-05 11:29:09,102.0,33,16.0,30.0,7.0,0,0,1.0,4.0,0.0,4.0,78.0,0.997535302103113,994
1,1,0,3,3,2011-06-29 15:25:58,2017-02-05 01:06:13,1751.875,2049,309.0,505.875,32.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,2,2006-04-12 14:06:48,2014-09-03 09:23:04,561.0,3067,66.0,118.0,14.0,0,0,7.0,1.0,47.5,52.0,408.0,0.915024129447388,978
1,0,0,3,3,2005-12-08 21:29:27,2013-09-19 00:06:18,1751.875,2843,119.0,505.875,21.0,0,0,109.0,20.0,17.0,53.5,1224.0,1.48165413798567,1596
1,1,0,0,3,2013-12-28 21:54:50,2014-01-26 04:49:34,91.0,30,6.0,26.0,1.0,0,0,14.0,0.0,2.0,7.0,67.0,0.411985187306913,297
1,0,0,0,2,2005-08-29 23:45:04,2012-12-10 05:34:01,65.0,2661,19.0,25.0,3.0,0,0,9.0,20.0,1.0,7.0,25.0,0.800528377424059,664
2,2,2,0,1,2014-08-18 12:47:41,2014-09-12 15:09:46,82.0,26,6.0,5.0,0.0,0,0,79.0,0.0,0.0,3.0,0.0,1.05714931610548,1074
1,1,0,2,3,2008-10-18 13:37:48,2017-10-01 16:41:20,738.0,3271,131.0,405.0,4.0,0,0,46.0,20.0,5.0,53.5,427.0,0.831953524648453,917
0,0,2,3,1,2005-10-29 09:39:36,2017-07-13 14:46:48,1584.0,4276,349.0,505.875,2.0,0,0,2.0,5.0,6.0,19.0,1317.875,0.661673179614133,477
0,0,2,3,1,2006-05-26 03:23:17,2016-02-20 15:12:42,1751.875,3558,263.0,505.875,33.5,0,0,48.0,20.0,30.0,53.5,1317.875,0.661673179614133,477
0,0,2,2,2,2005-09-23 01:20:46,2017-08-09 23:24:48,281.0,4339,50.0,100.0,31.0,0,0,43.0,10.0,8.0,25.0,180.0,0.915024129447388,978
1,1,2,0,0,2010-12-03 18:09:23,2013-02-27 15:13:10,61.0,818,15.0,14.0,1.0,0,0,1.0,1.0,2.0,3.0,50.0,1.86500803160946,1277
0,0,2,2,1,2010-12-26 23:53:51,2017-09-24 18:26:17,395.0,2465,211.0,307.0,4.0,0,0,7.0,0.0,3.0,1.0,333.0,0.982449108801872,752
1,1,2,3,1,2011-10-05 17:04:03,2012-11-01 19:02:24,1268.0,394,119.0,505.875,18.0,1,0,13.0,6.0,0.0,6.0,1233.0,0.661673179614133,477
0,0,2,3,2,2005-01-02 22:18:47,2014-04-14 23:58:33,1751.875,3390,230.0,505.875,33.5,1,0,109.0,20.0,16.0,53.5,1317.875,1.00522694513289,817
1,0,0,2,1,2011-05-01 17:54:14,2012-12-28 03:42:42,814.0,608,115.0,40.0,18.0,0,0,2.0,1.0,0.0,2.0,794.0,0.982449108801872,752
0,0,2,2,0,2008-05-29 05:55:06,2017-03-23 07:36:35,267.0,3221,53.0,17.0,2.0,0,0,4.0,1.0,0.0,15.0,247.0,1.20440316450483,647
1,0,0,2,3,2014-05-31 15:55:27,2014-08-01 14:59:20,260.0,63,23.0,31.0,6.0,0,0,109.0,0.0,12.0,4.0,44.0,0.831953524648453,917
2,0,1,2,1,2012-06-30 15:32:12,2017-01-26 12:26:59,229.0,1672,49.0,14.0,5.0,0,0,1.0,3.0,0.0,5.0,220.0,0.982449108801872,752
1,1,2,3,0,2009-12-27 03:37:12,2017-09-10 02:28:02,1657.0,2815,253.0,505.875,5.0,0,0,2.0,4.0,11.0,0.0,1069.0,0.865617488080534,412
0,0,2,3,3,2011-03-15 20:47:56,2017-09-27 15:25:06,1751.875,2389,349.0,505.875,33.5,0,0,109.0,2.0,0.0,1.0,1317.875,1.48165413798567,1596
1,1,2,3,1,2007-04-01 15:05:01,2017-08-31 07:52:06,1751.875,3806,349.0,505.875,33.5,0,0,109.0,2.0,19.0,53.5,1317.875,0.661673179614133,477
1,1,0,3,2,2007-05-25 03:07:08,2017-09-24 19:19:54,1751.875,3776,349.0,505.875,33.5,0,0,8.0,4.0,47.5,31.0,1317.875,1.00522694513289,817
1,1,0,1,2,2014-08-12 21:29:09,2016-05-26 19:04:27,185.0,654,51.0,29.0,0.0,0,0,5.0,0.0,3.0,4.0,144.0,1.02771709743701,841
0,0,2,3,1,2007-09-29 04:22:01,2017-02-08 21:58:53,852.0,3421,237.0,196.0,7.0,0,0,3.0,4.0,47.5,13.0,684.0,0.661673179614133,477
1,1,2,3,0,2008-07-16 07:40:00,2012-10-18 07:49:22,1751.875,1556,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,0.865617488080534,412
0,0,2,3,3,2010-11-03 06:58:08,2014-03-18 14:38:54,1751.875,1232,349.0,505.875,33.5,1,0,109.0,16.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,0,0,2011-10-05 04:31:51,2015-12-27 11:06:40,89.0,1545,56.0,85.0,0.0,0,0,2.0,0.0,0.0,0.0,25.0,1.86500803160946,1277
1,0,0,1,2,2007-11-26 20:47:22,2015-01-20 14:02:03,114.0,2613,18.0,16.0,2.0,0,0,1.0,9.0,16.0,8.0,80.0,1.02771709743701,841
1,1,0,3,2,2008-04-20 18:34:54,2012-02-22 03:46:15,1540.0,1404,292.0,370.0,1.0,0,0,15.0,20.0,47.5,53.5,1234.0,1.00522694513289,817
0,0,2,1,2,2006-06-25 17:32:41,2016-09-18 08:19:13,148.0,3739,52.0,40.0,3.0,0,0,54.0,0.0,4.0,2.0,87.0,1.02771709743701,841
0,0,2,2,2,2010-05-11 01:05:45,2015-12-04 01:49:09,441.0,2034,160.0,195.0,5.0,0,0,3.0,20.0,9.0,53.5,303.0,0.915024129447388,978
1,1,0,0,3,2013-03-13 21:44:51,2015-12-31 15:31:49,78.0,1024,11.0,14.0,1.0,0,0,48.0,0.0,4.0,3.0,13.0,0.411985187306913,297
1,1,2,2,0,2016-08-23 14:27:15,2016-10-04 17:16:45,247.0,43,37.0,61.0,17.0,0,0,1.0,0.0,9.0,2.0,218.0,1.20440316450483,647
1,1,2,2,1,2010-04-09 03:15:04,2012-04-03 12:47:58,254.0,726,62.0,35.0,0.0,0,0,7.0,6.0,22.0,0.0,217.0,0.982449108801872,752
1,1,2,3,1,2007-04-21 06:00:11,2017-03-10 05:21:11,1751.875,3612,339.0,505.875,33.5,1,0,109.0,7.0,47.5,53.5,1317.875,0.661673179614133,477
1,1,0,2,3,2015-08-18 19:23:27,2017-07-15 13:16:32,770.0,698,72.0,224.0,33.5,0,0,57.0,20.0,47.5,43.0,507.0,0.831953524648453,917
1,0,0,1,2,2016-03-26 23:28:09,2017-06-06 00:07:24,119.0,438,15.0,27.0,0.0,0,0,18.0,0.0,4.0,0.0,89.0,1.02771709743701,841
1,1,0,1,3,2017-06-13 19:25:21,2017-09-23 22:14:48,117.0,103,42.0,61.0,23.0,0,0,8.0,1.0,4.0,9.0,92.0,0.594368207936839,493
1,1,0,2,2,2012-01-10 02:22:24,2015-09-06 00:38:38,240.0,1336,48.0,72.0,22.0,0,0,100.0,7.0,3.0,2.0,104.0,0.915024129447388,978
0,0,2,1,1,2007-02-13 21:33:32,2016-08-30 19:44:00,101.0,3487,14.0,6.0,1.0,0,0,1.0,1.0,0.0,0.0,99.0,0.997535302103113,994
1,1,0,2,2,2011-11-20 17:13:48,2017-08-21 07:55:43,402.0,2102,65.0,56.0,2.0,0,0,66.0,0.0,0.0,2.0,262.0,0.915024129447388,978
1,1,0,3,2,2011-01-31 03:00:55,2017-10-01 18:19:14,1751.875,2436,349.0,134.0,13.0,0,0,38.0,1.0,2.0,51.0,1317.875,1.00522694513289,817
1,1,0,2,3,2012-03-25 21:18:22,2016-07-11 02:44:31,743.0,1570,124.0,128.0,3.0,0,0,13.0,20.0,0.0,53.5,587.0,0.831953524648453,917
1,1,0,1,0,2010-02-28 16:08:50,2017-07-25 23:52:31,156.0,2705,16.0,20.0,2.0,0,0,1.0,0.0,2.0,0.0,146.0,1.29126262950745,974
1,0,0,1,2,2006-10-24 17:57:03,2015-11-24 14:26:53,212.0,3319,47.0,55.0,1.0,0,0,7.0,1.0,2.0,2.0,198.0,1.02771709743701,841
1,0,0,0,3,2005-12-13 11:08:10,2015-05-06 14:37:46,54.0,3432,23.0,29.0,3.0,0,0,3.0,0.0,0.0,0.0,51.0,0.411985187306913,297
1,1,0,2,1,2011-02-05 07:28:26,2015-07-07 17:33:23,600.0,1614,245.0,287.0,33.5,0,0,1.0,1.0,16.0,10.0,564.0,0.982449108801872,752
1,1,0,0,2,2009-02-03 15:24:35,2012-02-01 23:21:56,61.0,1094,7.0,39.0,5.0,0,0,11.0,3.0,0.0,3.0,40.0,0.800528377424059,664
0,0,2,0,1,2008-04-25 21:28:37,2016-07-10 21:29:48,62.0,2999,19.0,17.0,1.0,0,0,1.0,0.0,2.0,7.0,50.0,1.05714931610548,1074
1,1,0,2,2,2009-06-14 18:22:38,2013-02-22 20:54:11,263.0,1350,62.0,96.0,19.0,0,0,4.0,4.0,0.0,0.0,247.0,0.915024129447388,978
2,0,1,3,3,2007-10-02 19:48:11,2016-08-17 15:27:24,1751.875,3243,349.0,505.875,33.5,0,0,35.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,1,2006-02-23 00:05:34,2016-01-16 21:09:31,697.0,3615,152.0,254.0,33.5,0,0,4.0,9.0,7.0,4.0,666.0,0.982449108801872,752
1,1,0,2,3,2010-11-16 20:00:48,2013-11-24 21:35:11,344.0,1105,53.0,101.0,28.0,0,0,44.0,0.0,9.0,10.0,268.0,0.831953524648453,917
0,0,2,2,1,2007-04-09 14:17:57,2016-11-23 16:11:23,345.0,3517,107.0,182.0,6.0,0,0,11.0,2.0,3.0,1.0,327.0,0.982449108801872,752
0,0,2,3,2,2008-12-12 14:03:29,2017-09-24 21:09:01,1751.875,3209,349.0,505.875,33.5,0,0,54.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,2,3,2015-12-31 18:08:13,2016-12-12 03:19:13,293.0,348,16.0,38.0,6.0,0,0,10.0,0.0,3.0,5.0,260.0,0.831953524648453,917
1,1,2,1,2,2009-04-30 01:16:46,2017-08-29 23:29:35,216.0,3044,36.0,200.0,0.0,0,0,1.0,0.0,0.0,2.0,213.0,1.02771709743701,841
1,1,0,2,1,2008-10-16 18:08:08,2013-05-27 20:53:56,368.0,1685,107.0,73.0,1.0,0,0,5.0,5.0,7.0,33.0,318.0,0.982449108801872,752
1,0,0,3,3,2005-10-29 16:48:31,2017-07-27 18:38:37,1751.875,4290,349.0,505.875,33.5,0,0,36.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,0,2,2008-08-14 15:00:48,2012-08-23 14:35:13,65.0,1471,28.0,32.0,2.0,0,0,15.0,0.0,5.0,2.0,39.0,0.800528377424059,664
0,0,2,1,0,2013-02-05 13:24:59,2015-05-19 18:06:02,108.0,834,34.0,46.0,1.0,0,0,3.0,0.0,7.0,16.0,73.0,1.29126262950745,974
1,1,0,1,3,2010-01-23 23:14:09,2017-08-28 23:07:51,197.0,2775,83.0,93.0,1.0,0,0,65.0,8.0,46.0,7.0,45.0,0.594368207936839,493
1,0,0,1,3,2007-04-09 13:36:59,2012-11-19 12:57:17,119.0,2052,25.0,13.0,2.0,0,0,58.0,2.0,0.0,9.0,50.0,0.594368207936839,493
0,0,2,2,1,2007-09-23 01:21:56,2017-09-24 19:29:08,276.0,3655,42.0,25.0,1.0,0,0,1.0,0.0,3.0,9.0,263.0,0.982449108801872,752
1,0,0,0,2,2007-03-01 10:46:48,2014-05-09 07:03:23,56.0,2627,21.0,25.0,1.0,0,0,1.0,0.0,14.0,3.0,38.0,0.800528377424059,664
1,1,0,3,2,2012-04-02 20:01:27,2017-09-02 17:56:20,1751.875,1980,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,2,1,2012-01-01 23:25:54,2014-12-29 15:08:59,249.0,1094,46.0,87.0,30.0,0,0,4.0,0.0,1.0,2.0,170.0,0.982449108801872,752
1,0,0,2,3,2006-06-01 20:35:36,2017-06-12 00:17:42,721.0,4030,223.0,450.0,11.0,0,0,42.0,0.0,2.0,15.0,480.0,0.831953524648453,917
0,0,2,3,1,2013-03-16 14:04:58,2013-05-06 15:22:17,911.0,52,25.0,207.0,1.0,0,0,48.0,7.0,47.5,2.0,450.0,0.661673179614133,477
1,1,2,2,1,2011-02-23 12:46:57,2013-02-07 19:18:28,535.0,716,77.0,55.0,12.0,0,0,8.0,3.0,3.0,24.0,460.0,0.982449108801872,752
0,0,2,3,1,2014-08-16 04:30:01,2015-06-11 03:12:15,1751.875,300,203.0,505.875,0.0,0,0,1.0,20.0,35.0,53.5,1317.875,0.661673179614133,477
1,0,0,2,3,2005-10-11 02:09:08,2013-08-21 09:32:10,433.0,2872,122.0,185.0,16.0,0,0,61.0,20.0,7.0,7.0,304.0,0.831953524648453,917
1,1,2,0,1,2011-02-04 02:46:30,2015-12-29 02:35:57,75.0,1790,16.0,16.0,0.0,0,0,6.0,0.0,1.0,2.0,64.0,1.05714931610548,1074
0,0,2,0,1,2006-06-23 02:52:01,2017-07-05 20:02:44,91.0,4031,30.0,70.0,3.0,0,0,1.0,0.0,13.0,1.0,71.0,1.05714931610548,1074
0,0,2,0,0,2017-02-16 19:22:31,2017-08-01 20:36:23,63.0,167,10.0,32.0,0.0,0,0,19.0,0.0,0.0,0.0,44.0,1.86500803160946,1277
1,1,0,1,3,2013-11-21 02:46:16,2016-08-09 19:55:21,126.0,993,56.0,33.0,0.0,0,0,4.0,0.0,0.0,0.0,110.0,0.594368207936839,493
0,0,2,1,1,2006-07-01 20:48:34,2017-04-22 12:57:21,172.0,3949,49.0,66.0,2.0,0,0,2.0,0.0,33.0,0.0,137.0,0.997535302103113,994
1,0,0,0,2,2007-08-10 20:01:00,2016-01-18 02:14:11,58.0,3084,18.0,20.0,2.0,0,0,5.0,0.0,12.0,2.0,34.0,0.800528377424059,664
0,0,2,3,2,2008-05-17 12:39:00,2017-04-02 13:58:40,877.0,3243,125.0,299.0,10.0,0,0,55.0,1.0,47.5,53.0,666.0,1.00522694513289,817
1,0,0,0,0,2016-05-25 11:05:51,2017-05-04 15:41:06,69.0,345,17.0,13.0,5.0,0,0,1.0,0.0,0.0,2.0,64.0,1.86500803160946,1277
0,0,2,2,0,2006-09-13 04:37:04,2015-12-06 19:37:00,263.0,3372,34.0,186.0,1.0,0,0,6.0,5.0,11.0,4.0,237.0,1.20440316450483,647
0,0,2,0,0,2015-11-23 03:09:22,2016-06-29 21:03:53,59.0,220,16.0,19.0,6.0,0,0,2.0,0.0,0.0,1.0,55.0,1.86500803160946,1277
1,1,2,3,2,2006-12-15 14:56:28,2017-09-25 20:34:15,1751.875,3938,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,1,2,2011-08-14 17:33:36,2014-02-20 16:46:51,145.0,922,45.0,68.0,17.0,0,0,2.0,0.0,1.0,6.0,105.0,1.02771709743701,841
1,0,0,2,0,2006-02-10 16:34:31,2017-09-23 20:48:37,233.0,4244,84.0,111.0,1.0,0,0,1.0,0.0,47.5,0.0,170.0,1.20440316450483,647
